,year,month,intent,police,sex,age,race,hispanic,place,education
2187,2012,10,Suicide,0,M,67,White,100,Home,BA+
2188,2012,10,Suicide,0,M,29,White,100,Home,Less than HS
2189,2012,10,Suicide,0,M,24,White,100,Home,Some college
2190,2012,10,Homicide,0,M,44,White,100,Home,BA+
2191,2012,9,Homicide,0,F,21,Hispanic,210,Street,Less than HS
2192,2012,10,Suicide,0,F,71,White,100,Home,BA+
2193,2012,10,Homicide,0,M,28,Hispanic,210,Other specified,Less than HS
2194,2012,10,Homicide,0,M,49,White,100,Home,Some college
2195,2012,10,Homicide,0,M,15,Hispanic,210,Home,Less than HS
2196,2012,10,Suicide,0,M,60,Native American/Native Alaskan,100,Home,Some college
2197,2012,10,Suicide,0,M,51,White,100,Home,Less than HS
2198,2012,10,Homicide,0,F,28,White,100,Home,Less than HS
2199,2012,10,Suicide,0,M,45,White,100,Home,BA+
2200,2012,10,Homicide,0,F,42,Hispanic,210,Home,Less than HS
2201,2012,10,Homicide,0,M,35,Hispanic,210,Other specified,Less than HS
2202,2012,9,Suicide,0,M,69,White,100,Home,Less than HS
2203,2012,9,Suicide,0,M,64,White,998,Home,NA
2204,2012,10,Suicide,0,M,43,Hispanic,210,Home,BA+
2205,2012,10,Suicide,0,M,79,White,100,Other specified,BA+
2206,2012,10,Homicide,0,M,31,White,100,Street,HS/GED
2207,2012,10,Homicide,0,M,55,White,100,Home,Some college
2208,2012,10,Suicide,0,M,57,White,100,Home,BA+
2209,2012,10,Suicide,0,M,35,White,100,Street,Some college
2210,2012,8,Suicide,0,M,36,Native American/Native Alaskan,100,Other specified,Less than HS
2211,2012,10,Suicide,0,M,37,White,100,Home,HS/GED
2212,2012,10,Suicide,0,M,35,Hispanic,282,Other specified,Some college
2213,2012,10,Suicide,0,M,46,White,100,Home,HS/GED
2214,2012,10,Homicide,0,M,18,Hispanic,210,Trade/service area,HS/GED
2215,2012,10,Suicide,0,M,73,White,100,Home,HS/GED
2216,2012,10,Suicide,0,M,22,White,100,Home,Some college
2217,2012,10,Suicide,0,M,74,White,100,Home,Less than HS
2218,2012,10,Suicide,0,M,86,White,100,Home,Less than HS
2219,2012,10,Suicide,0,M,53,White,100,Home,HS/GED
2220,2012,10,Homicide,0,M,48,White,100,Home,HS/GED
2221,2012,10,Suicide,0,M,51,White,100,Other specified,Some college
2222,2012,10,Suicide,0,M,96,White,100,Home,BA+
2223,2012,10,Homicide,0,F,79,White,100,Street,HS/GED
2224,2012,10,Suicide,0,M,58,White,100,Street,Some college
2225,2012,10,Suicide,0,M,83,White,100,Home,Some college
2226,2012,10,Suicide,0,F,62,White,100,Home,Some college
2227,2012,10,Homicide,0,M,30,Hispanic,210,Other unspecified,Less than HS
2228,2012,10,Suicide,0,M,59,White,100,Home,HS/GED
2229,2012,11,Suicide,0,M,87,White,100,Farm,Some college
2230,2012,10,Suicide,0,M,33,Hispanic,210,Home,Less than HS
2231,2012,11,Homicide,0,F,32,White,100,Home,Some college
2232,2012,11,Suicide,0,M,62,White,100,Other specified,Some college
2233,2012,11,Suicide,0,M,54,White,100,Home,Some college
2234,2012,11,Undetermined,0,M,28,White,100,Home,HS/GED
2235,2012,10,Homicide,0,M,29,Native American/Native Alaskan,100,Home,HS/GED
2236,2012,11,Homicide,0,F,52,Hispanic,231,Home,BA+
2237,2012,11,Homicide,0,M,66,White,100,Home,Less than HS
2238,2012,11,Suicide,0,M,36,White,100,Home,BA+
2239,2012,11,Homicide,0,F,59,White,100,Home,Less than HS
2240,2012,11,Suicide,0,M,49,Hispanic,210,Home,HS/GED
2241,2012,10,Suicide,0,M,55,White,100,Home,HS/GED
2242,2012,11,Suicide,0,M,78,White,100,Trade/service area,Some college
2243,2012,11,Suicide,0,F,62,White,100,Home,BA+
2244,2012,11,Suicide,0,M,28,White,100,Home,HS/GED
2245,2012,10,Suicide,0,M,82,White,100,Home,HS/GED
2246,2012,11,Suicide,0,M,20,White,100,Home,Less than HS
2247,2012,11,Suicide,0,M,49,White,100,Home,Less than HS
2248,2012,11,Suicide,0,M,58,Hispanic,231,Home,BA+
2249,2012,10,Suicide,0,F,28,Native American/Native Alaskan,100,Home,HS/GED
2250,2012,11,Suicide,0,M,57,White,100,Home,HS/GED
2251,2012,11,Suicide,0,M,60,White,100,Home,Some college
2252,2012,11,Suicide,0,M,75,White,100,Sports,BA+
2253,2012,11,Suicide,0,M,20,White,100,Home,HS/GED
2254,2012,11,Homicide,0,M,52,White,100,Home,BA+
2255,2012,11,Suicide,0,M,90,White,100,Home,Some college
2256,2012,11,Homicide,0,M,23,Hispanic,210,Street,Less than HS
2257,2012,11,Suicide,0,M,20,Hispanic,210,Home,HS/GED
2258,2012,10,Suicide,0,M,84,White,100,Home,HS/GED
2259,2012,11,Homicide,0,F,34,Black,100,Home,Some college
2260,2012,11,Homicide,0,F,28,Native American/Native Alaskan,100,Trade/service area,Some college
2261,2012,11,Suicide,0,M,22,White,100,Street,Some college
2262,2012,11,Suicide,0,M,52,Asian/Pacific Islander,100,Home,HS/GED
2263,2012,11,Suicide,0,M,33,Hispanic,210,Street,Some college
2264,2012,11,Homicide,0,F,46,Hispanic,210,Home,HS/GED
2265,2012,11,Suicide,0,M,63,White,100,Other specified,Some college
2266,2012,11,Homicide,0,M,20,Black,100,Street,HS/GED
2267,2012,11,Suicide,0,M,72,White,100,Home,HS/GED
2268,2012,10,Homicide,0,M,34,Hispanic,210,Street,Less than HS
2269,2012,11,Suicide,0,M,37,Hispanic,210,Home,Less than HS
2270,2012,10,Homicide,0,F,57,White,100,Home,Less than HS
2271,2012,11,Homicide,0,M,29,White,100,Home,HS/GED
2272,2012,11,Homicide,0,M,26,Hispanic,210,Trade/service area,Less than HS
2273,2012,11,Suicide,0,M,84,White,100,Home,Some college
2274,2012,11,Suicide,0,M,61,White,100,Home,HS/GED
2275,2012,11,Homicide,0,M,18,White,100,Street,HS/GED
2276,2012,11,Suicide,0,M,50,White,100,Home,Some college
2277,2012,11,Suicide,0,M,34,White,100,Home,BA+
2278,2012,11,Homicide,0,M,32,Native American/Native Alaskan,100,Home,Less than HS
2279,2012,11,Suicide,0,M,84,White,100,Home,Some college
2280,2012,11,Suicide,0,M,18,White,100,Home,Less than HS
2281,2012,11,Undetermined,0,M,69,White,100,Other unspecified,HS/GED
2282,2012,11,Homicide,0,F,50,White,100,Home,HS/GED
2283,2012,11,Homicide,0,F,81,White,100,Home,HS/GED
2284,2012,11,Suicide,0,F,38,Hispanic,210,Home,Less than HS
2285,2012,11,Suicide,0,M,75,White,100,Home,Less than HS
2286,2012,11,Homicide,0,M,26,Hispanic,210,Street,HS/GED
2287,2012,11,Suicide,0,M,17,White,100,Other specified,Less than HS
2288,2012,10,Suicide,0,M,53,White,100,Other specified,HS/GED
2289,2012,11,Suicide,0,M,43,White,100,Home,BA+
2290,2012,11,Homicide,0,M,19,Hispanic,210,Home,Less than HS
2291,2012,11,Suicide,0,M,61,White,100,Home,Less than HS
2292,2012,11,Suicide,0,M,35,Black,100,Other specified,Some college
2293,2012,11,Suicide,0,M,36,White,100,Home,Less than HS
2294,2012,12,Suicide,0,M,32,Asian/Pacific Islander,100,Other specified,BA+
2295,2012,12,Suicide,0,M,29,White,100,Home,HS/GED
2296,2012,11,Suicide,0,M,69,White,100,Other specified,HS/GED
2297,2012,12,Suicide,0,M,81,White,100,Home,HS/GED
2298,2012,11,Suicide,0,M,71,White,100,Home,HS/GED
2299,2012,11,Suicide,0,F,50,White,100,Home,Some college
2300,2012,11,Suicide,0,M,30,White,100,Home,HS/GED
2301,2012,11,Suicide,0,F,73,Asian/Pacific Islander,100,Home,BA+
2302,2012,12,Suicide,0,F,67,White,100,Home,Less than HS
2303,2012,12,Homicide,0,F,58,White,100,Home,Less than HS
2304,2012,12,Suicide,0,F,52,White,100,Home,Some college
2305,2012,11,Suicide,0,M,61,White,100,Other specified,Less than HS
2306,2012,11,Suicide,0,M,57,White,100,Other specified,BA+
2307,2012,12,Homicide,0,M,52,Black,100,Other specified,Some college
2308,2012,12,Suicide,0,M,50,White,100,Home,Some college
2309,2012,12,Suicide,0,M,38,Hispanic,210,Home,Less than HS
2310,2012,12,Suicide,0,M,48,Hispanic,210,Other specified,Less than HS
2311,2012,12,Suicide,0,M,69,White,100,Home,BA+
2312,2012,12,Suicide,0,M,57,White,100,Other specified,HS/GED
2313,2012,12,Suicide,0,M,35,White,100,Home,HS/GED
2314,2012,12,Suicide,0,M,77,White,100,Home,Some college
2315,2012,12,Suicide,0,M,37,White,100,Home,Some college
2316,2012,11,Suicide,0,M,55,White,100,Trade/service area,HS/GED
2317,2012,12,Suicide,0,M,20,White,100,Home,Some college
2318,2012,11,Homicide,0,M,20,Hispanic,210,Street,Less than HS
2319,2012,12,Suicide,0,M,44,White,100,Other specified,NA
2320,2012,11,Suicide,0,F,49,White,100,Home,BA+
2321,2012,12,Homicide,0,M,17,White,100,Home,HS/GED
2322,2012,12,Suicide,0,M,41,White,100,Home,BA+
2323,2012,12,Suicide,0,M,58,White,100,Home,BA+
2324,2012,12,Suicide,0,M,55,White,100,Home,HS/GED
2325,2012,12,Suicide,0,M,70,White,100,Home,HS/GED
2326,2012,12,Suicide,0,M,67,White,100,Home,HS/GED
2327,2012,12,Suicide,0,M,76,White,100,Home,HS/GED
2328,2012,12,Suicide,0,M,24,White,100,Home,HS/GED
2329,2012,12,Homicide,0,F,27,Hispanic,210,Home,Some college
2330,2012,12,Homicide,1,M,53,Hispanic,210,NA,HS/GED
2331,2012,12,Suicide,0,M,39,Native American/Native Alaskan,100,Home,Some college
2332,2012,12,Suicide,0,M,46,White,100,Home,HS/GED
2333,2012,12,Accidental,0,M,35,White,100,Home,HS/GED
2334,2012,12,Suicide,0,M,71,White,100,Other specified,HS/GED
2335,2012,12,Suicide,0,M,53,White,100,Home,Some college
2336,2012,12,Homicide,0,F,47,White,100,Home,HS/GED
2337,2012,12,Suicide,0,M,30,White,100,Home,Some college
2338,2012,12,Suicide,0,M,73,White,100,Home,BA+
2339,2012,12,Homicide,0,M,61,Black,100,Street,HS/GED
2340,2012,12,Suicide,0,M,50,Asian/Pacific Islander,100,Home,Some college
2341,2012,12,Homicide,0,M,37,Hispanic,210,Street,HS/GED
2342,2012,12,Suicide,0,M,92,White,100,Home,HS/GED
2343,2012,12,Suicide,0,M,77,White,100,Home,HS/GED
2344,2012,12,Suicide,0,M,23,White,100,Home,HS/GED
2345,2012,5,Suicide,0,M,53,White,100,Other specified,HS/GED
2346,2012,12,Suicide,0,M,60,Hispanic,210,Home,Less than HS
2347,2012,12,Homicide,0,F,23,White,100,Home,Some college
2348,2012,12,Suicide,0,M,67,White,100,Home,BA+
2349,2012,12,Homicide,0,M,51,Hispanic,210,Other specified,HS/GED
2350,2012,12,Undetermined,0,M,35,Native American/Native Alaskan,100,Home,HS/GED
2351,2012,12,Homicide,0,M,31,Hispanic,210,Home,Less than HS
2352,2012,12,Homicide,0,M,20,Hispanic,210,Street,HS/GED
2353,2012,12,Suicide,0,M,59,Hispanic,237,Home,Some college
2354,2012,12,Suicide,0,M,97,White,100,Home,Some college
2355,2012,12,Suicide,0,M,67,White,100,Home,BA+
2356,2012,12,Suicide,0,M,57,White,100,Home,Some college
2357,2012,12,Suicide,0,F,61,White,100,Home,Some college
2358,2012,12,Suicide,0,F,46,White,100,Other specified,Some college
2359,2012,12,Suicide,0,M,75,White,100,Home,HS/GED
2360,2012,12,Suicide,0,M,23,White,100,Home,Some college
2361,2012,12,Suicide,0,M,30,White,100,Home,HS/GED
2362,2012,12,Suicide,0,M,16,White,100,Home,Less than HS
2363,2012,12,Homicide,0,M,48,White,100,Other specified,HS/GED
2364,2012,12,Suicide,0,F,63,White,100,Home,HS/GED
2365,2012,12,Suicide,0,F,45,White,100,Home,BA+
2366,2012,12,Homicide,0,M,23,White,100,Street,Some college
2367,2012,12,Homicide,0,M,44,Black,100,Street,BA+
2368,2012,12,Homicide,0,M,42,Black,100,Street,Some college
2369,2012,12,Suicide,0,M,44,White,100,Home,HS/GED
2370,2012,12,Homicide,0,M,25,Hispanic,210,Street,Some college
2371,2012,12,Suicide,0,F,51,White,100,Home,Some college
2372,2012,12,Suicide,0,M,75,White,100,Other specified,BA+
2373,2012,12,Homicide,0,M,26,Hispanic,210,Trade/service area,HS/GED
2374,2012,12,Suicide,0,M,35,White,100,Home,Less than HS
2375,2012,12,Homicide,0,M,32,Hispanic,282,Trade/service area,HS/GED
2376,2012,12,Accidental,0,M,22,Hispanic,210,Home,Some college
2377,2012,12,Suicide,0,M,44,White,100,Industrial/construction,Some college
2378,2012,12,Suicide,0,F,48,White,100,Home,Some college
2379,2012,12,Suicide,0,F,28,White,100,Home,Some college
2380,2012,12,Suicide,0,M,57,White,100,Trade/service area,HS/GED
2381,2012,12,Suicide,0,M,66,White,100,Home,Some college
2382,2012,12,Suicide,0,M,80,White,998,Industrial/construction,NA
2383,2012,1,Suicide,0,M,22,Asian/Pacific Islander,100,Home,Less than HS
2384,2012,1,Suicide,0,M,35,Hispanic,210,Home,HS/GED
2385,2012,1,Suicide,0,M,51,White,100,Home,BA+
2386,2012,1,Suicide,0,M,59,White,100,Other specified,Less than HS
2387,2012,1,Homicide,0,M,24,Hispanic,222,Home,Less than HS
2388,2012,1,Suicide,0,M,75,Hispanic,260,Home,HS/GED
2389,2012,1,Suicide,0,F,60,White,100,Other specified,HS/GED
2390,2012,1,Suicide,0,M,48,White,100,Home,HS/GED
2391,2012,1,Suicide,0,M,77,White,100,Home,Less than HS
2392,2012,1,Suicide,0,F,44,White,100,Home,BA+
2393,2012,1,Homicide,0,M,25,White,100,Home,BA+
2394,2012,1,Homicide,0,F,24,White,100,Home,BA+
2395,2012,1,Homicide,0,M,29,Hispanic,210,Street,HS/GED
2396,2012,1,Suicide,0,M,55,White,100,Home,Some college
2397,2012,1,Suicide,0,M,25,White,100,Home,BA+
2398,2012,1,Suicide,0,M,21,White,100,Home,Some college
2399,2012,1,Homicide,0,M,16,Hispanic,210,Other specified,Less than HS
2400,2012,1,Homicide,0,M,19,Hispanic,210,Other specified,HS/GED
2401,2012,1,Homicide,0,M,20,Black,100,Home,Less than HS
2402,2012,1,Suicide,0,M,48,White,100,Other specified,HS/GED
2403,2012,1,Suicide,0,M,55,White,100,Other specified,HS/GED
2404,2012,1,Suicide,0,M,54,White,100,Home,HS/GED
2405,2012,1,Homicide,0,M,24,Hispanic,210,Home,Less than HS
2406,2012,1,Homicide,0,M,18,White,100,Street,HS/GED
2407,2012,1,Suicide,0,F,52,White,100,Home,HS/GED
2408,2012,1,Homicide,0,M,18,Black,100,Street,Some college
2409,2012,1,Homicide,0,M,21,Black,100,Other unspecified,HS/GED
2410,2012,1,Suicide,0,M,76,White,100,Home,BA+
2411,2012,1,Suicide,0,M,63,White,100,Home,HS/GED
2412,2012,1,Suicide,0,M,89,White,100,Home,Some college
2413,2012,1,Suicide,0,M,24,Hispanic,210,Home,HS/GED
2414,2012,1,Homicide,0,F,23,Black,100,Street,HS/GED
2415,2012,1,Suicide,0,M,34,White,100,Home,HS/GED
2416,2012,1,Suicide,0,M,62,Hispanic,210,Home,Less than HS
2417,2012,1,Homicide,0,M,16,Hispanic,210,Home,Less than HS
2418,2012,1,Homicide,0,F,37,White,100,Other specified,Some college
2419,2012,1,Homicide,1,M,44,Hispanic,210,NA,HS/GED
2420,2012,1,Suicide,0,M,54,Hispanic,200,Other specified,HS/GED
2421,2012,1,Suicide,0,F,88,White,100,Home,BA+
2422,2012,1,Suicide,0,M,23,White,100,Home,Some college
2423,2012,1,Homicide,0,M,14,Black,100,Home,Less than HS
2424,2012,1,Suicide,0,M,56,White,100,Home,HS/GED
2425,2012,1,Suicide,0,M,22,White,100,Home,HS/GED
2426,2012,1,Suicide,0,M,36,White,100,Home,HS/GED
2427,2012,1,Suicide,0,M,52,White,100,Home,Less than HS
2428,2012,1,Suicide,0,M,70,White,100,Home,HS/GED
2429,2012,1,Suicide,0,F,52,White,100,Other specified,BA+
2430,2012,1,Suicide,0,M,27,White,100,Home,Some college
2431,2012,1,Suicide,0,M,48,White,100,Other unspecified,Less than HS
2432,2012,1,Homicide,0,M,19,Black,100,Other specified,Some college
2433,2012,1,Suicide,0,M,26,Asian/Pacific Islander,100,Street,BA+
2434,2012,1,Homicide,0,F,26,Asian/Pacific Islander,100,Street,Some college
2435,2012,1,Suicide,0,M,52,White,100,Other specified,BA+
2436,2012,1,Suicide,0,M,78,White,100,Home,HS/GED
2437,2012,1,Homicide,0,M,19,Hispanic,260,Home,HS/GED
2438,2012,1,Homicide,1,M,32,Hispanic,210,NA,HS/GED
2439,2012,1,Suicide,0,M,55,White,100,Street,HS/GED
2440,2012,1,Suicide,0,M,91,White,100,Home,HS/GED
2441,2012,1,Suicide,0,M,21,White,100,Home,HS/GED
2442,2012,1,Suicide,0,F,51,White,100,Home,Some college
2443,2012,1,Suicide,0,M,22,White,100,Other specified,Some college
2444,2012,1,Homicide,0,M,19,Black,100,Street,Some college
2445,2012,1,Suicide,0,M,57,White,100,Home,BA+
2446,2012,1,Homicide,0,F,37,Asian/Pacific Islander,100,Street,Some college
2447,2012,1,Suicide,0,M,52,White,100,Other unspecified,HS/GED
2448,2012,1,Suicide,0,M,55,White,100,Home,Some college
2449,2012,1,Homicide,0,M,26,Black,100,Other specified,HS/GED
2450,2012,1,Homicide,1,M,52,Hispanic,210,NA,Less than HS
2451,2012,1,Homicide,0,M,51,Black,100,Trade/service area,Some college
2452,2012,1,Homicide,0,M,21,Black,100,Home,HS/GED
2453,2012,1,Suicide,0,M,53,White,100,Home,HS/GED
2454,2012,1,Homicide,0,M,69,Hispanic,210,Home,Less than HS
2455,2012,1,Suicide,0,M,91,White,100,Home,HS/GED
2456,2012,1,Suicide,0,M,22,White,100,Home,Less than HS
2457,2012,1,Suicide,0,M,79,White,100,Home,BA+
2458,2012,1,Homicide,1,M,38,White,100,NA,HS/GED
2459,2012,1,Homicide,0,M,38,Hispanic,210,Street,Less than HS
2460,2012,1,Suicide,0,M,79,White,100,Home,BA+
2461,2012,1,Homicide,1,M,47,White,100,NA,Less than HS
2462,2012,1,Homicide,1,M,34,Hispanic,210,NA,Less than HS
2463,2012,1,Homicide,0,M,16,Hispanic,223,Street,Less than HS
2464,2012,1,Homicide,0,M,46,Black,100,Street,Less than HS
2465,2012,1,Suicide,0,M,44,White,100,Home,HS/GED
2466,2012,1,Suicide,0,F,24,Asian/Pacific Islander,100,Home,BA+
2467,2012,1,Homicide,0,M,20,Hispanic,270,Other specified,HS/GED
2468,2012,1,Homicide,0,M,24,Hispanic,222,Street,HS/GED
2469,2012,1,Suicide,0,M,48,White,100,Home,HS/GED
2470,2012,1,Suicide,0,F,40,White,100,Home,HS/GED
2471,2012,1,Homicide,0,M,23,Hispanic,210,Other unspecified,Some college
2472,2012,1,Suicide,0,M,35,White,100,Other specified,BA+
2473,2012,1,Suicide,0,M,69,White,100,Home,HS/GED
2474,2012,1,Homicide,0,M,37,Hispanic,210,Street,Less than HS
2475,2012,1,Homicide,0,M,68,White,100,Home,Less than HS
2476,2012,1,Suicide,0,M,71,Hispanic,200,Home,Less than HS
2477,2012,1,Suicide,0,M,58,White,100,Home,HS/GED
2478,2012,1,Suicide,0,M,47,Hispanic,270,Home,Less than HS
2479,2012,1,Homicide,1,M,42,Hispanic,210,NA,Less than HS
2480,2012,1,Suicide,0,M,20,White,100,Other specified,Some college
2481,2012,1,Suicide,0,M,90,White,100,Home,HS/GED
2482,2012,1,Suicide,0,M,38,Hispanic,210,Home,HS/GED
2483,2012,1,Suicide,0,M,41,Black,100,Home,Some college
2484,2012,1,Suicide,0,M,50,White,100,Home,BA+
2485,2012,1,Suicide,0,M,18,Hispanic,210,Home,Some college
2486,2012,1,Suicide,0,M,51,Asian/Pacific Islander,100,Street,BA+
2487,2012,1,Homicide,0,M,26,Hispanic,210,Street,HS/GED
2488,2012,1,Homicide,0,M,26,Black,100,Street,Less than HS
2489,2012,1,Homicide,1,M,36,Asian/Pacific Islander,100,NA,HS/GED
2490,2012,1,Homicide,0,M,41,Hispanic,210,Home,Less than HS
2491,2012,1,Homicide,0,M,17,Hispanic,210,Street,Less than HS
2492,2012,1,Homicide,0,F,1,Hispanic,210,Home,Less than HS
2493,2012,1,Homicide,0,M,3,Hispanic,210,Home,Less than HS
2494,2012,1,Homicide,0,M,27,Hispanic,210,Home,BA+
2495,2012,1,Suicide,0,M,61,White,100,Home,HS/GED
2496,2012,1,Homicide,0,F,40,Asian/Pacific Islander,100,Trade/service area,BA+
2497,2012,1,Homicide,0,M,17,Hispanic,226,Other specified,Less than HS
2498,2012,1,Suicide,0,M,29,White,100,Trade/service area,Some college
2499,2012,1,Suicide,0,M,65,White,100,Street,HS/GED
2500,2012,1,Suicide,0,F,51,White,100,Trade/service area,BA+
2501,2012,1,Accidental,0,M,66,White,100,Other unspecified,Some college
2502,2012,1,Suicide,0,M,75,White,100,Home,HS/GED
2503,2012,1,Homicide,0,M,25,Hispanic,226,Trade/service area,HS/GED
2504,2012,1,Homicide,0,M,22,Hispanic,210,Other unspecified,HS/GED
2505,2012,1,Suicide,0,M,29,White,100,Other specified,Some college
2506,2012,1,Suicide,0,M,37,White,100,Home,HS/GED
2507,2012,1,Suicide,0,M,55,White,100,Home,Some college
2508,2012,1,Suicide,0,M,67,White,100,Home,Some college
2509,2012,1,Suicide,0,M,84,White,100,Home,Less than HS
2510,2012,1,Homicide,0,M,41,White,100,Home,Some college
2511,2012,1,Suicide,0,M,58,White,100,Other specified,HS/GED
2512,2012,1,Homicide,0,M,31,Black,100,Other unspecified,HS/GED
2513,2012,1,Suicide,0,M,57,White,100,Industrial/construction,Some college
2514,2012,1,Suicide,0,F,23,Hispanic,210,Home,HS/GED
2515,2012,1,Suicide,0,M,44,White,100,Home,BA+
2516,2012,1,Suicide,0,F,59,White,100,Home,BA+
2517,2012,1,Homicide,0,M,43,Hispanic,210,Trade/service area,Less than HS
2518,2012,1,Suicide,0,M,29,White,100,Home,Some college
2519,2012,1,Homicide,0,M,22,Black,100,Home,Less than HS
2520,2012,1,Suicide,0,M,38,White,100,Home,Some college
2521,2012,1,Suicide,0,M,45,White,100,Home,HS/GED
2522,2012,1,Homicide,0,M,22,White,100,Home,HS/GED
2523,2012,1,Homicide,0,M,21,Hispanic,210,Street,HS/GED
2524,2012,1,Homicide,0,M,42,White,100,Street,Less than HS
2525,2012,1,Suicide,0,M,59,White,100,Home,Some college
2526,2012,1,Suicide,0,M,60,White,100,Home,HS/GED
2527,2012,1,Suicide,0,M,63,White,100,Home,BA+
2528,2012,1,Homicide,0,M,24,White,100,Home,Less than HS
2529,2012,1,Homicide,0,M,29,Hispanic,210,Home,HS/GED
2530,2012,1,Homicide,0,M,21,Hispanic,210,Street,Less than HS
2531,2012,1,Suicide,0,M,20,White,100,Home,HS/GED
2532,2012,1,Suicide,0,M,34,White,100,Home,BA+
2533,2012,1,Suicide,0,M,58,White,100,Other specified,BA+
2534,2012,1,Homicide,0,M,22,Hispanic,226,Other specified,Some college
2535,2012,1,Homicide,0,F,33,Hispanic,210,Home,Less than HS
2536,2012,1,Suicide,0,M,47,White,100,Street,BA+
2537,2012,1,Homicide,0,M,29,White,100,Other specified,HS/GED
2538,2012,1,Suicide,0,M,55,White,100,Home,HS/GED
2539,2012,1,Homicide,0,M,59,White,100,Other unspecified,HS/GED
2540,2012,1,Suicide,0,F,58,White,100,Home,HS/GED
2541,2012,1,Homicide,0,M,18,Hispanic,210,Home,Less than HS
2542,2012,1,Homicide,0,M,33,Black,100,Home,HS/GED
2543,2012,1,Suicide,0,M,63,Asian/Pacific Islander,100,Home,Less than HS
2544,2012,1,Homicide,0,M,27,Hispanic,210,Home,HS/GED
2545,2012,1,Homicide,0,M,26,White,100,Home,Some college
2546,2012,1,Suicide,0,M,81,White,100,Home,HS/GED
2547,2012,1,Homicide,0,M,28,Black,100,Home,HS/GED
2548,2012,1,Suicide,0,M,72,White,100,Home,NA
2549,2012,1,Homicide,0,M,17,Hispanic,260,Home,Less than HS
2550,2012,1,Suicide,0,F,52,White,100,Home,BA+
2551,2012,1,Suicide,0,M,72,White,100,Home,Some college
2552,2012,1,Accidental,0,M,32,White,100,Other unspecified,Less than HS
2553,2012,1,Homicide,0,M,31,Black,100,Street,HS/GED
2554,2012,1,Homicide,0,M,30,White,100,Home,Some college
2555,2012,1,Suicide,0,M,35,Hispanic,210,Other unspecified,Some college
2556,2012,1,Suicide,0,M,56,White,100,Home,HS/GED
2557,2012,1,Suicide,0,M,52,White,100,Home,HS/GED
2558,2012,1,Homicide,1,M,26,Hispanic,210,NA,HS/GED
2559,2012,1,Suicide,0,M,65,Hispanic,210,Home,Less than HS
2560,2012,1,Homicide,0,M,32,Black,100,Other specified,HS/GED
